,Unnamed: 0,time,longitude,latitude
0,0,14:35:50,105.012,4.19994
1,1,14:35:54,105.02,4.19298
2,2,14:35:55,105.028,4.18601
3,3,14:36:00,105.036,4.17904
4,4,14:36:05,105.044,4.17207
5,5,14:36:10,105.052,4.16511
6,6,14:36:20,105.059,4.15814
7,7,14:36:25,105.067,4.15117
8,8,14:36:29,105.075,4.1442
9,9,14:36:30,105.083,4.13723
10,10,14:36:35,105.091,4.13027
11,11,14:36:40,105.099,4.1233
12,12,14:36:45,105.107,4.11633
13,13,14:36:55,105.115,4.10936
14,14,14:37:00,105.123,4.10239
15,15,14:37:04,105.131,4.09543
16,16,14:37:05,105.139,4.08846
17,17,14:37:10,105.147,4.08149
18,18,14:37:15,105.155,4.07452
19,19,14:37:20,105.163,4.06755
20,20,14:37:30,105.171,4.06059
21,21,14:37:35,105.179,4.05362
22,22,14:37:39,105.186,4.04665
23,23,14:37:40,105.194,4.03968
24,24,14:37:45,105.202,4.03271
25,25,14:37:50,105.21,4.02574
26,26,14:37:55,105.218,4.01878
27,27,14:38:05,105.226,4.01181
28,28,14:38:10,105.234,4.00485
29,29,14:38:14,105.242,3.99789
30,30,14:38:15,105.25,3.99093
31,31,14:38:20,105.258,3.98397
32,32,14:38:25,105.266,3.977
33,33,14:38:30,105.274,3.97003
34,34,14:38:40,105.282,3.96306
35,35,14:38:45,105.29,3.95609
36,36,14:38:49,105.298,3.94912
37,37,14:38:50,105.306,3.94215
38,38,14:38:55,105.313,3.93518
39,39,14:39:00,105.321,3.92821
40,40,14:39:05,105.329,3.92124
41,41,14:39:15,105.337,3.91427
42,42,14:39:20,105.345,3.9073
43,43,14:39:24,105.353,3.90033
44,44,14:39:25,105.361,3.89336
45,45,14:39:30,105.369,3.88639
46,46,14:39:35,105.377,3.87942
47,47,14:39:40,105.385,3.87244
48,48,14:39:50,105.393,3.86547
49,49,14:39:55,105.401,3.8585
50,50,14:39:59,105.409,3.85153
51,51,14:40:00,105.417,3.84456
52,52,14:40:05,105.425,3.83759
53,53,14:40:10,105.433,3.83062
54,54,14:40:15,105.44,3.82365
55,55,14:40:25,105.448,3.81668
56,56,14:40:30,105.456,3.80971
57,57,14:40:34,105.464,3.80274
58,58,14:40:35,105.472,3.79577
59,59,14:40:40,105.48,3.7888
60,60,14:40:45,105.488,3.78183
61,61,14:40:50,105.496,3.77486
62,62,14:41:00,105.504,3.76789
63,63,14:41:05,105.512,3.76091
64,64,14:41:09,105.52,3.75394
65,65,14:41:10,105.528,3.74697
66,66,14:41:15,105.536,3.73999
67,67,14:41:20,105.544,3.73301
68,68,14:41:25,105.552,3.72605
69,69,14:41:35,105.559,3.71909
70,70,14:41:40,105.567,3.71212
71,71,14:41:44,105.575,3.70516
72,72,14:41:45,105.583,3.6982
73,73,14:41:50,105.591,3.69124
74,74,14:41:55,105.599,3.68428
75,75,14:42:00,105.607,3.67732
76,76,14:42:10,105.615,3.67036
77,77,14:42:15,105.623,3.6634
78,78,14:42:19,105.631,3.65643
79,79,14:42:20,105.639,3.64947
80,80,14:42:25,105.647,3.64251
81,81,14:42:30,105.655,3.63555
82,82,14:42:35,105.663,3.62859
83,83,14:42:45,105.671,3.62163
84,84,14:42:50,105.679,3.61467
85,85,14:42:54,105.687,3.60771
86,86,14:42:55,105.695,3.60074
87,87,14:43:00,105.702,3.59378
88,88,14:43:05,105.71,3.58682
89,89,14:43:10,105.718,3.57986
90,90,14:43:20,105.726,3.5729
91,91,14:43:25,105.734,3.56594
92,92,14:43:29,105.742,3.55898
93,93,14:43:30,105.75,3.55201
94,94,14:43:35,105.758,3.54505
95,95,14:43:40,105.766,3.53809
96,96,14:43:45,105.774,3.53113
97,97,14:43:55,105.782,3.52417
98,98,14:44:00,105.79,3.51721
99,99,14:44:04,105.798,3.51025
100,100,14:44:05,105.806,3.50329
101,101,14:44:10,105.814,3.49632
102,102,14:44:15,105.822,3.48935
103,103,14:44:20,105.829,3.48238
104,104,14:44:30,105.837,3.47541
105,105,14:44:35,105.845,3.46844
106,106,14:44:39,105.853,3.46147
107,107,14:44:40,105.861,3.4545
108,108,14:44:45,105.869,3.44753
109,109,14:44:50,105.877,3.44056
110,110,14:44:55,105.885,3.43359
111,111,14:45:05,105.893,3.42662
112,112,14:45:10,105.901,3.41965
113,113,14:45:14,105.909,3.41268
114,114,14:45:15,105.917,3.40571
115,115,14:45:20,105.925,3.39874
116,116,14:45:25,105.933,3.39177
117,117,14:45:30,105.94,3.3848
118,118,14:45:40,105.948,3.37783
119,119,14:45:45,105.956,3.37086
120,120,14:45:49,105.964,3.36389
121,121,14:45:50,105.972,3.35692
122,122,14:45:55,105.98,3.34995
123,123,14:46:00,105.988,3.34298
124,124,14:46:05,105.996,3.33601
125,125,14:46:15,106.004,3.32904
126,126,14:46:20,106.012,3.32207
127,127,14:46:24,106.02,3.3151
128,128,14:46:25,106.028,3.30813
129,129,14:46:30,106.036,3.30116
130,130,14:46:35,106.044,3.29419
131,131,14:46:40,106.051,3.28722
132,132,14:46:50,106.059,3.28025
133,133,14:46:55,106.067,3.27328
134,134,14:46:59,106.075,3.26631
