,time,longitude,latitude
0,15:17:05,105.012,4.19994
1,15:17:10,105.02,4.19298
2,15:17:15,105.028,4.18601
3,15:17:20,105.036,4.17904
4,15:17:25,105.044,4.17207
5,15:17:30,105.052,4.16511
6,15:17:35,105.059,4.15814
7,15:17:40,105.067,4.15117
8,15:17:45,105.075,4.1442
9,15:17:50,105.083,4.13723
10,15:17:55,105.091,4.13027
11,15:18:00,105.099,4.1233
12,15:18:05,105.107,4.11633
13,15:18:10,105.115,4.10936
14,15:18:15,105.123,4.10239
15,15:18:20,105.131,4.09543
16,15:18:25,105.139,4.08846
17,15:18:30,105.147,4.08149
18,15:18:35,105.155,4.07452
19,15:18:40,105.163,4.06755
20,15:18:45,105.171,4.06059
21,15:18:50,105.179,4.05362
22,15:18:55,105.186,4.04665
23,15:19:00,105.194,4.03968
24,15:19:05,105.202,4.03271
25,15:19:10,105.21,4.02574
26,15:19:15,105.218,4.01878
27,15:19:20,105.226,4.01181
28,15:19:25,105.234,4.00485
29,15:19:30,105.242,3.99789
30,15:19:35,105.25,3.99093
31,15:19:40,105.258,3.98397
32,15:19:45,105.266,3.977
33,15:19:50,105.274,3.97003
34,15:19:55,105.282,3.96306
35,15:20:00,105.29,3.95609
36,15:20:05,105.298,3.94912
37,15:20:10,105.306,3.94215
38,15:20:15,105.313,3.93518
39,15:20:20,105.321,3.92821
40,15:20:25,105.329,3.92124
41,15:20:30,105.337,3.91427
42,15:20:35,105.345,3.9073
43,15:20:40,105.353,3.90033
44,15:20:45,105.361,3.89336
45,15:20:50,105.369,3.88639
46,15:20:55,105.377,3.87942
47,15:21:00,105.385,3.87244
48,15:21:05,105.393,3.86547
49,15:21:10,105.401,3.8585
50,15:21:15,105.409,3.85153
51,15:21:20,105.417,3.84456
52,15:21:25,105.425,3.83759
53,15:21:30,105.433,3.83062
54,15:21:35,105.44,3.82365
55,15:21:40,105.448,3.81668
56,15:21:45,105.456,3.80971
57,15:21:50,105.464,3.80274
58,15:21:55,105.472,3.79577
59,15:22:00,105.48,3.7888
60,15:22:05,105.488,3.78183
61,15:22:10,105.496,3.77486
62,15:22:15,105.504,3.76789
63,15:22:20,105.512,3.76091
64,15:22:25,105.52,3.75394
65,15:22:30,105.528,3.74697
66,15:22:35,105.536,3.73999
67,15:22:40,105.544,3.73301
68,15:22:45,105.552,3.72605
69,15:22:50,105.559,3.71909
70,15:22:55,105.567,3.71212
71,15:23:00,105.575,3.70516
72,15:23:05,105.583,3.6982
73,15:23:10,105.591,3.69124
74,15:23:15,105.599,3.68428
75,15:23:20,105.607,3.67732
76,15:23:25,105.615,3.67036
77,15:23:30,105.623,3.6634
78,15:23:35,105.631,3.65643
79,15:23:40,105.639,3.64947
80,15:23:45,105.647,3.64251
81,15:23:50,105.655,3.63555
82,15:23:55,105.663,3.62859
83,15:24:00,105.671,3.62163
84,15:24:05,105.679,3.61467
85,15:24:10,105.687,3.60771
86,15:24:15,105.695,3.60074
87,15:24:20,105.702,3.59378
88,15:24:25,105.71,3.58682
89,15:24:30,105.718,3.57986
90,15:24:35,105.726,3.5729
91,15:24:40,105.734,3.56594
92,15:24:45,105.742,3.55898
93,15:24:50,105.75,3.55201
94,15:24:55,105.758,3.54505
95,15:25:00,105.766,3.53809
96,15:25:05,105.774,3.53113
97,15:25:10,105.782,3.52417
98,15:25:15,105.79,3.51721
99,15:25:20,105.798,3.51025
100,15:25:25,105.806,3.50329
101,15:25:30,105.814,3.49632
102,15:25:35,105.822,3.48935
103,15:25:40,105.829,3.48238
104,15:25:45,105.837,3.47541
105,15:25:50,105.845,3.46844
106,15:25:55,105.853,3.46147
107,15:26:00,105.861,3.4545
108,15:26:05,105.869,3.44753
109,15:26:10,105.877,3.44056
110,15:26:15,105.885,3.43359
111,15:26:20,105.893,3.42662
112,15:26:25,105.901,3.41965
113,15:26:30,105.909,3.41268
114,15:26:35,105.917,3.40571
115,15:26:40,105.925,3.39874
116,15:26:45,105.933,3.39177
117,15:26:50,105.94,3.3848
118,15:26:55,105.948,3.37783
119,15:27:00,105.956,3.37086
120,15:27:05,105.964,3.36389
121,15:27:10,105.972,3.35692
122,15:27:15,105.98,3.34995
123,15:27:20,105.988,3.34298
124,15:27:25,105.996,3.33601
125,15:27:30,106.004,3.32904
126,15:27:35,106.012,3.32207
127,15:27:40,106.02,3.3151
128,15:27:45,106.028,3.30813
129,15:27:50,106.036,3.30116
130,15:27:55,106.044,3.29419
131,15:28:00,106.051,3.28722
132,15:28:05,106.059,3.28025
133,15:28:10,106.067,3.27328
134,15:28:15,106.075,3.26631
135,15:28:20,106.083,3.25934
136,15:28:25,106.091,3.25237
137,15:28:30,106.099,3.2454
138,15:28:35,106.107,3.23844
139,15:28:40,106.115,3.23147
140,15:28:45,106.123,3.2245
141,15:28:50,106.131,3.21753
142,15:28:55,106.139,3.21056
143,15:29:00,106.147,3.20359
144,15:29:05,106.155,3.19662
145,15:29:10,106.163,3.18965
146,15:29:15,106.17,3.18268
147,15:29:20,106.178,3.17571
148,15:29:25,106.186,3.16875
149,15:29:30,106.194,3.16178
150,15:29:35,106.202,3.15481
151,15:29:40,106.21,3.14784
152,15:29:45,106.218,3.14087
153,15:29:50,106.226,3.1339
154,15:29:55,106.234,3.12693
155,15:30:00,106.242,3.11996
156,15:30:05,106.25,3.11299
157,15:30:10,106.258,3.10602
158,15:30:15,106.266,3.09905
159,15:30:20,106.274,3.09209
160,15:30:25,106.281,3.08512
161,15:30:30,106.289,3.07815
162,15:30:35,106.297,3.07118
163,15:30:40,106.305,3.06421
164,15:30:45,106.313,3.05724
165,15:30:50,106.321,3.05027
166,15:30:55,106.329,3.0433
167,15:31:00,106.337,3.03633
168,15:31:05,106.345,3.02936
169,15:31:10,106.353,3.02239
170,15:31:15,106.361,3.01542
171,15:31:20,106.369,3.00846
172,15:31:25,106.377,3.00149
173,15:31:30,106.385,2.99452
174,15:31:35,106.392,2.98755
175,15:31:40,106.4,2.98058
176,15:31:45,106.408,2.97361
177,15:31:50,106.416,2.96664
178,15:31:55,106.424,2.95967
179,15:32:00,106.432,2.9527
180,15:32:05,106.44,2.94573
181,15:32:10,106.448,2.93876
182,15:32:15,106.456,2.9318
183,15:32:20,106.464,2.92483
184,15:32:25,106.472,2.91786
185,15:32:30,106.48,2.9109
186,15:32:35,106.488,2.90394
187,15:32:40,106.496,2.89698
188,15:32:45,106.504,2.89001
189,15:32:50,106.511,2.88305
190,15:32:55,106.519,2.87609
191,15:33:00,106.527,2.86913
192,15:33:05,106.535,2.86217
193,15:33:10,106.543,2.85521
194,15:33:15,106.551,2.84825
195,15:33:20,106.559,2.84129
196,15:33:25,106.567,2.83433
197,15:33:30,106.575,2.82737
198,15:33:35,106.583,2.82041
199,15:33:40,106.591,2.81345
200,15:33:45,106.599,2.80649
201,15:33:50,106.607,2.79953
202,15:33:55,106.615,2.79257
203,15:34:00,106.623,2.78561
204,15:34:05,106.631,2.77864
205,15:34:10,106.638,2.77168
206,15:34:15,106.646,2.76472
207,15:34:20,106.654,2.75776
208,15:34:25,106.662,2.7508
209,15:34:30,106.67,2.74384
210,15:34:35,106.678,2.73688
211,15:34:40,106.686,2.72992
212,15:34:45,106.694,2.72296
213,15:34:50,106.702,2.716
214,15:34:55,106.71,2.70904
215,15:35:00,106.718,2.70208
216,15:35:05,106.726,2.69512
217,15:35:10,106.734,2.68816
218,15:35:15,106.742,2.6812
219,15:35:20,106.75,2.67424
220,15:35:25,106.758,2.66728
221,15:35:30,106.765,2.66031
222,15:35:35,106.773,2.65335
223,15:35:40,106.781,2.64639
224,15:35:45,106.789,2.63943
225,15:35:50,106.797,2.63247
226,15:35:55,106.805,2.62551
227,15:36:00,106.813,2.61855
228,15:36:05,106.821,2.61159
229,15:36:10,106.829,2.60463
230,15:36:15,106.837,2.59767
231,15:36:20,106.845,2.59071
232,15:36:25,106.853,2.58375
233,15:36:30,106.861,2.57679
234,15:36:35,106.869,2.56983
235,15:36:40,106.877,2.56287
236,15:36:45,106.884,2.55591
237,15:36:50,106.892,2.54894
238,15:36:55,106.9,2.54198
239,15:37:00,106.908,2.53502
240,15:37:05,106.916,2.52806
241,15:37:10,106.924,2.5211
242,15:37:15,106.932,2.51414
243,15:37:20,106.94,2.50718
244,15:37:25,106.948,2.50022
245,15:37:30,106.956,2.49326
246,15:37:35,106.964,2.4863
247,15:37:40,106.972,2.47934
248,15:37:45,106.98,2.47238
249,15:37:50,106.988,2.46542
250,15:37:55,106.995,2.45846
251,15:38:00,107.003,2.4515
252,15:38:05,107.011,2.44454
253,15:38:10,107.019,2.43758
254,15:38:15,107.027,2.43061
255,15:38:20,107.035,2.42365
256,15:38:25,107.043,2.41669
257,15:38:30,107.051,2.40973
258,15:38:35,107.059,2.40278
259,15:38:40,107.067,2.39583
260,15:38:45,107.075,2.38887
261,15:38:50,107.083,2.38192
262,15:38:55,107.091,2.37497
263,15:39:00,107.099,2.36802
264,15:39:05,107.107,2.36108
265,15:39:10,107.115,2.35462
